Time,Step,Value
0.00019860267639160156,0,0.0
7.820527076721191,20,8.855220962988072e-07
15.094107627868652,40,1.0611858825547013e-06
21.7840895652771,60,1.1825720514964135e-06
28.62588858604431,80,1.197222121569398e-06
38.5748975276947,100,1.2263841366577027e-06
48.703542947769165,120,3.114488623005662e-06
59.051541566848755,140,3.4048376447412146e-06
69.1300938129425,160,3.513987304537306e-06
77.24001836776733,180,3.607095234744108e-06
84.74028897285461,200,3.6803548422352882e-06
91.41102194786072,220,3.873251249086014e-06
100.77117705345154,240,3.932071969410534e-06
111.13704752922058,260,4.000970265768997e-06
121.23347568511963,280,4.103301531467089e-06
131.65014028549194,300,4.163861647146848e-06
140.36700439453125,320,4.186882686573595e-06
148.74042510986328,340,4.2472363512954875e-06
156.12497186660767,360,4.2560926512642255e-06
165.8634021282196,380,4.26434623052213e-06
176.13855957984924,400,4.293897411058244e-06
186.48970818519592,420,4.3122491478267665e-06
196.6745584011078,440,4.342528928731357e-06
204.88076543807983,460,4.360450168439281e-06
212.80921387672424,480,4.371808811108822e-06
219.7635042667389,500,4.393831375057437e-06
229.21794056892395,520,4.392868447986506e-06
238.91436743736267,540,4.426159355314424e-06
249.02571153640747,560,4.396551339797841e-06
259.28196835517883,580,4.419013959475005e-06
269.0027904510498,600,4.431625364035537e-06
277.1560232639313,620,4.459815466573462e-06
284.1696901321411,640,4.4425779924263196e-06
293.20068430900574,660,4.4707648327578505e-06
303.4614772796631,680,4.480376343577195e-06
313.5235810279846,700,4.502801715189852e-06
323.8273603916168,720,4.494163541736041e-06
332.71736693382263,740,4.501989568136816e-06
340.5898096561432,760,4.5056414196977105e-06
347.93099999427795,780,4.507827585844389e-06
355.2120473384857,800,4.521636452521624e-06
364.9079349040985,820,4.522208665482147e-06
375.4173815250397,840,4.536010931923595e-06
385.6343734264374,860,4.5323028807762e-06
395.8385417461395,880,4.531846270994759e-06
404.26162004470825,900,4.545664854162476e-06
412.2552065849304,920,4.5452703954421095e-06
419.7377951145172,940,4.540663779631135e-06
430.0152521133423,960,4.5547928531096325e-06
440.2196717262268,980,4.556258302803126e-06
450.7302191257477,1000,4.550266770334785e-06
460.64254546165466,1020,4.55390969762132e-06
468.777548789978,1040,4.562588460367336e-06
476.1034605503082,1060,4.568243733619765e-06
482.42063879966736,1080,4.57607969247314e-06
490.63640093803406,1100,4.582689023945395e-06
500.8148515224457,1120,4.590730846320585e-06
510.9060595035553,1140,4.595143518632514e-06
521.2013990879059,1160,4.583482779666396e-06
530.7568681240082,1180,4.604238123109491e-06
539.0205023288727,1200,4.59081736712441e-06
546.3726620674133,1220,4.593042406132008e-06
555.3505229949951,1240,4.590126477767381e-06
565.6506700515747,1260,4.592774259619271e-06
576.1295800209045,1280,4.597507423871473e-06
586.7148532867432,1300,4.599098582595823e-06
595.831020116806,1320,4.592558217876508e-06
603.7413966655731,1340,4.600867294120787e-06
610.2055613994598,1360,4.60741936612505e-06
617.4948003292084,1380,4.618475850767227e-06
627.8081259727478,1400,4.61497660796003e-06
637.9447014331818,1420,4.620288177541571e-06
648.2068390846252,1440,4.6294286625989235e-06
658.1249499320984,1460,4.62408195328268e-06
666.491513967514,1480,4.6309655649778566e-06
674.29274559021,1500,4.631444304153503e-06
682.557492017746,1520,4.639569277135857e-06
692.8392198085785,1540,4.638561028850263e-06
703.0426478385925,1560,4.639448851358733e-06
713.3778955936432,1580,4.645585121280126e-06
722.8439502716064,1600,4.656165863352444e-06
730.7993893623352,1620,4.657472154239578e-06
737.7312488555908,1640,4.656564403305893e-06
744.2164862155914,1660,4.661380561823707e-06
753.8618907928467,1680,4.665807997354198e-06
764.3706765174866,1700,4.668943382160533e-06
774.5039999485016,1720,4.653278598098309e-06
784.885272026062,1740,4.656868828411075e-06
793.3791217803955,1760,4.671867154363901e-06
801.3561129570007,1780,4.669699926211258e-06
808.3494622707367,1800,4.680721324581798e-06
817.4564964771271,1820,4.680723837782136e-06
827.8649530410767,1840,4.683454483957188e-06
837.923752784729,1860,4.684146386728966e-06
848.0850274562836,1880,4.691159569693297e-06
857.0340478420258,1900,4.695642113303236e-06
865.0978736877441,1920,4.688933197576953e-06
871.7222020626068,1940,4.686902456862931e-06
879.2675583362579,1960,4.686786092681439e-06
889.107102394104,1980,4.701974427310106e-06
899.6736006736755,2000,4.69889630491621e-06
910.0803050994873,2020,4.700322022456219e-06
919.9053819179535,2040,4.699518153615964e-06
928.0625855922699,2060,4.703324011569101e-06
935.6610898971558,2080,4.707030633513555e-06
942.7450931072235,2100,4.70109106754957e-06
952.1819279193878,2120,4.692903726580289e-06
962.6002948284149,2140,4.691355950650838e-06
972.803391456604,2160,4.697199383098009e-06
982.9520535469055,2180,4.702523964402935e-06
991.7467839717865,2200,4.698012072138154e-06
999.7677004337311,2220,4.699521158547176e-06
1006.5074524879456,2240,4.698407339421307e-06
1014.437465429306,2260,4.696817345049205e-06
1024.5423562526703,2280,4.694363211545725e-06
1035.0554349422455,2300,4.7004953701564555e-06
1045.5790436267853,2320,4.7085242513365515e-06
1054.9684691429138,2340,4.7001099784039954e-06
1063.2080097198486,2360,4.712165896746124e-06
1070.4747474193573,2380,4.715214656680969e-06
1077.5347647666931,2400,4.71003970093617e-06
1087.1051096916199,2420,4.709285499127229e-06
1097.357708454132,2440,4.712112706375215e-06
1107.8312170505524,2460,4.709592110513047e-06
1118.196091413498,2480,4.712110376730235e-06
1126.4279582500458,2500,4.716465008861962e-06
1134.3137893676758,2520,4.7230642758755354e-06
1141.1279826164246,2540,4.715396544813185e-06
1149.754955291748,2560,4.728644951530416e-06
1160.0514895915985,2580,4.727668663063769e-06
1170.398222208023,2600,4.725036755683941e-06
1180.7721810340881,2620,4.728858266730622e-06
1189.924869298935,2640,4.732748258739972e-06
1198.1078634262085,2660,4.73311313717061e-06
1205.5526838302612,2680,4.735133504678374e-06
1213.55397439003,2700,4.7353199224271285e-06
1223.636831521988,2720,4.741539293411723e-06
1233.9227621555328,2740,4.751767838355351e-06
1244.018449306488,2760,4.748797186959696e-06
1253.7528698444366,2780,4.759021626084134e-06
1261.8819370269775,2800,4.755566250008485e-06
