Time,Step,Value
0.0001957416534423828,0,0.1349
7.426969766616821,20,0.2622
14.821644306182861,40,0.2924
22.483293771743774,60,0.2997
29.07802104949951,80,0.2874
37.52676820755005,100,0.2978
46.77913475036621,120,0.3078
56.44536113739014,140,0.6491
66.10108590126038,160,0.7016
74.68290901184082,180,0.7099
82.40542793273926,200,0.7131
89.6560754776001,220,0.7847
96.5160653591156,240,0.7922
105.48873400688171,260,0.7799
115.09927034378052,280,0.7637
124.81405138969421,300,0.7701
134.33910179138184,320,0.8043
142.2907407283783,340,0.8159
149.84281873703003,360,0.8233
156.9580373764038,380,0.8187
164.34402132034302,400,0.8161
173.6759717464447,420,0.829
183.26625776290894,440,0.8299
192.7909598350525,460,0.8315
202.08928060531616,480,0.8372
209.89459943771362,500,0.837
217.63403415679932,520,0.8477
224.0726249217987,540,0.8462
231.95733428001404,560,0.8478
241.42104578018188,580,0.8434
251.38823676109314,600,0.8441
260.8118760585785,620,0.8487
269.72926354408264,640,0.8473
277.3692538738251,660,0.8418
285.0667712688446,680,0.8454
291.8388583660126,700,0.8452
300.02611351013184,720,0.8514
309.3809416294098,740,0.8555
318.8796536922455,760,0.8562
328.38324189186096,780,0.8475
337.4349172115326,800,0.8572
345.127489566803,820,0.854
352.63568139076233,840,0.8626
359.2222726345062,860,0.8578
367.3934736251831,880,0.8565
377.30669021606445,900,0.8612
386.89466428756714,920,0.8553
396.6178181171417,940,0.8609
404.9748799800873,960,0.8596
412.8324935436249,980,0.8632
420.15049982070923,1000,0.8624
426.3151466846466,1020,0.8613
434.6113622188568,1040,0.8654
444.152512550354,1060,0.8662
453.74104475975037,1080,0.8698
463.3002977371216,1100,0.8621
471.8037805557251,1120,0.8645
479.495010137558,1140,0.8704
486.94296622276306,1160,0.8662
494.0260992050171,1180,0.8651
503.5472388267517,1200,0.8652
513.093474149704,1220,0.8644
522.5262086391449,1240,0.8601
532.1648252010345,1260,0.8786
539.8958468437195,1280,0.8704
547.5235364437103,1300,0.8677
554.2097339630127,1320,0.8692
563.0553438663483,1340,0.8735
572.6600012779236,1360,0.8709
582.0655987262726,1380,0.8718
591.9116101264954,1400,0.8722
600.1917080879211,1420,0.8695
607.8945322036743,1440,0.8711
614.7558863162994,1460,0.8701
622.5855419635773,1480,0.868
632.3730273246765,1500,0.8771
642.0560641288757,1520,0.8711
651.5130097866058,1540,0.8725
660.4977538585663,1560,0.8764
668.0521297454834,1580,0.873
675.4093198776245,1600,0.8754
683.277471780777,1620,0.8764
692.8517887592316,1640,0.8765
702.3772838115692,1660,0.8748
712.051424741745,1680,0.8776
721.2337455749512,1700,0.8719
728.7834317684174,1720,0.8745
736.089272737503,1740,0.8808
742.5442662239075,1760,0.8746
751.2472965717316,1780,0.8772
760.9376606941223,1800,0.8735
