Time,Step,Value
0.000244140625,0,0.04227627441287041
5.3067357540130615,20,0.013905112631618977
10.60965895652771,40,0.014065437018871307
15.824230194091797,60,0.010258913971483707
21.13628125190735,80,0.011512531898915768
26.220306873321533,100,0.012461596168577671
31.313154935836792,120,0.012470602989196777
36.62349843978882,140,0.012170142494142056
41.99608063697815,160,0.013439638540148735
47.3327796459198,180,0.01131755392998457
52.54879856109619,200,0.012236126698553562
57.83915114402771,220,0.01347860973328352
63.028151512145996,240,0.01844046823680401
68.21146321296692,260,0.0180231761187315
73.42688536643982,280,0.020038960501551628
78.60934853553772,300,0.02440730854868889
83.83101630210876,320,0.030917702242732048
89.04608631134033,340,0.03627338632941246
94.24780082702637,360,0.0429396890103817
99.50749039649963,380,0.06830759346485138
104.83681964874268,400,0.17757342755794525
110.02036213874817,420,0.08479732275009155
115.31213402748108,440,0.18228591978549957
120.66209697723389,460,0.22958184778690338
125.89070963859558,480,0.1844514161348343
131.21253371238708,500,0.4800575077533722
136.45002365112305,520,1.2702301740646362
141.7214105129242,540,0.2975618541240692
146.93935132026672,560,0.13675272464752197
152.26180624961853,580,1.2907289266586304
157.4785680770874,600,0.652039110660553
162.7904875278473,620,0.16016586124897003
168.02826952934265,640,0.21589627861976624
173.28319239616394,660,0.10799932479858398
178.75534296035767,680,0.04318786412477493
183.9797384738922,700,0.505400538444519
189.24227619171143,720,0.2724900543689728
194.56535243988037,740,0.41250330209732056
199.93440675735474,760,1.0323878526687622
205.17256259918213,780,0.5020964741706848
210.3555552959442,800,0.2393946498632431
215.74422907829285,820,0.062050871551036835
220.85362648963928,840,0.3733576238155365
226.1251392364502,860,0.08758244663476944
231.37804770469666,880,0.1025422066450119
236.5850112438202,900,0.8107089400291443
241.78549528121948,920,0.5134894847869873
246.89270734786987,940,0.18509718775749207
251.96105408668518,960,0.6431201696395874
257.27946615219116,980,1.4187407493591309
262.50276279449463,1000,0.11510209739208221
267.7916970252991,1020,0.09302781522274017
273.14133644104004,1040,0.368347704410553
278.43680453300476,1060,0.9670290946960449
283.81186747550964,1080,0.2273436039686203
288.9825553894043,1100,0.6384772062301636
294.2405047416687,1120,0.4416881799697876
299.4109344482422,1140,0.6516992449760437
304.75003933906555,1160,0.17234128713607788
309.9135174751282,1180,0.3229732811450958
315.2104260921478,1200,1.2019122838974
320.44688272476196,1220,0.03397461771965027
325.70066261291504,1240,0.8491570353507996
331.01220750808716,1260,0.25905582308769226
336.14207100868225,1280,0.5401998162269592
341.39701199531555,1300,0.14947490394115448
346.7417674064636,1320,0.8312146067619324
352.06242322921753,1340,0.9352992177009583
357.3506751060486,1360,0.5990227460861206
362.52903294563293,1380,0.3157859444618225
367.66064858436584,1400,0.4142948091030121
372.97383999824524,1420,0.44392070174217224
378.09989285469055,1440,1.1541688442230225
383.3557198047638,1460,0.24461430311203003
388.63088822364807,1480,0.2952753007411957
394.0338888168335,1500,0.8642802238464355
399.55117440223694,1520,0.5759351849555969
404.9735038280487,1540,0.053668029606342316
410.28208112716675,1560,0.8381747603416443
415.56245470046997,1580,0.2438439130783081
420.732093334198,1600,0.25922250747680664
425.9660325050354,1620,0.3549007475376129
431.2649405002594,1640,0.4139333963394165
436.56621956825256,1660,0.08318985998630524
441.70476603507996,1680,0.7776228785514832
446.86011695861816,1700,0.15247388184070587
452.1100478172302,1720,0.12487715482711792
457.3606147766113,1740,0.04276305064558983
462.60050415992737,1760,0.1821722388267517
467.8893373012543,1780,1.0898903608322144
473.13601517677307,1800,0.0946335718035698
478.37284779548645,1820,0.6945356130599976
483.6902320384979,1840,0.3867993950843811
488.90676712989807,1860,0.6137298345565796
494.06105518341064,1880,0.5556832551956177
499.26318168640137,1900,0.7528214454650879
504.6402533054352,1920,0.27417638897895813
509.9005289077759,1940,0.9797385334968567
515.1327838897705,1960,0.23344923555850983
520.4207146167755,1980,0.7846137881278992
525.6380217075348,2000,1.0518392324447632
530.9375083446503,2020,0.24491210281848907
536.0458915233612,2040,1.1777609586715698
541.4566493034363,2060,0.426834374666214
546.752771615982,2080,0.6016564965248108
551.9246029853821,2100,0.6949649453163147
557.120415687561,2120,0.22665531933307648
562.2851238250732,2140,0.47025805711746216
567.616325378418,2160,0.14158007502555847
572.7322103977203,2180,0.46528056263923645
578.133284330368,2200,0.26694390177726746
583.3366014957428,2220,0.8625145554542542
588.5896201133728,2240,0.8776845335960388
593.9174995422363,2260,0.09285003691911697
599.0855271816254,2280,0.7341794967651367
604.2949261665344,2300,0.8261581063270569
609.6087901592255,2320,0.1536417156457901
614.9565062522888,2340,0.1511678844690323
620.0336291790009,2360,0.29247209429740906
625.1716909408569,2380,0.4523541331291199
630.4615681171417,2400,0.7597349882125854
635.7469515800476,2420,0.8522806167602539
640.9395005702972,2440,0.20210325717926025
646.0635938644409,2460,0.16612546145915985
651.4560835361481,2480,0.5350406765937805
656.810476064682,2500,0.37163588404655457
662.241717338562,2520,0.4984549283981323
667.462239742279,2540,0.5093810558319092
672.693562746048,2560,0.2471529245376587
677.9544115066528,2580,0.17805902659893036
683.1730844974518,2600,0.9757813215255737
688.5000450611115,2620,0.19538412988185883
693.8793535232544,2640,0.25203853845596313
699.1639358997345,2660,0.7480776906013489
704.3514688014984,2680,0.3879861533641815
709.6098093986511,2700,0.6871882677078247
714.8418490886688,2720,0.16385281085968018
720.2033815383911,2740,0.7334797978401184
725.4363462924957,2760,0.3186960220336914
730.5996832847595,2780,0.74574214220047
736.0052778720856,2800,0.5825257897377014
741.2497642040253,2820,0.07163279503583908
746.3513069152832,2840,0.9863937497138977
751.5339322090149,2860,0.27174732089042664
756.7257120609283,2880,0.33806857466697693
762.012348651886,2900,0.5236209630966187
767.1319751739502,2920,0.3990820348262787
772.6005156040192,2940,0.10415279120206833
777.7832770347595,2960,0.910224199295044
783.0544631481171,2980,1.0536365509033203
788.4046125411987,3000,0.44039782881736755
793.6167149543762,3020,0.47227153182029724
798.9213893413544,3040,0.9163645505905151
804.1815149784088,3060,0.5653640627861023
809.3755972385406,3080,0.8006665110588074
814.5713927745819,3100,0.4149823486804962
819.8595433235168,3120,0.30191946029663086
825.0545003414154,3140,0.5373273491859436
830.3779799938202,3160,0.9980629682540894
835.7118952274323,3180,1.2773300409317017
840.9246184825897,3200,0.6219426989555359
846.273241519928,3220,2.060885190963745
851.5411832332611,3240,0.31729060411453247
856.7732675075531,3260,0.18294978141784668
862.0376698970795,3280,0.5664203763008118
867.2343862056732,3300,1.3810060024261475
872.5239379405975,3320,0.16721437871456146
877.6967349052429,3340,0.2839418947696686
883.0600783824921,3360,1.6259592771530151
888.2335555553436,3380,0.2476712167263031
893.5139927864075,3400,0.5712277293205261
898.8777768611908,3420,0.10714246332645416
904.114289522171,3440,0.6099391579627991
909.3094623088837,3460,1.1437734365463257
914.3842620849609,3480,0.9904665946960449
919.4691178798676,3500,1.2891055345535278
924.577531337738,3520,1.0902070999145508
929.9660894870758,3540,0.44645974040031433
935.2316217422485,3560,1.3537909984588623
940.4228630065918,3580,0.5810199975967407
945.6839783191681,3600,1.0812314748764038
950.871771812439,3620,0.4278850555419922
956.1263659000397,3640,0.059572234749794006
961.3520481586456,3660,0.1839871108531952
966.5170750617981,3680,0.552122175693512
971.6699295043945,3700,1.2587249279022217
976.9925754070282,3720,0.15818990767002106
982.2277083396912,3740,0.1475212126970291
987.6564960479736,3760,0.9175960421562195
992.8273344039917,3780,1.1776005029678345
998.1620688438416,3800,0.478990763425827
1003.456796169281,3820,0.7686936855316162
1008.7480344772339,3840,1.4647382497787476
1013.9900360107422,3860,0.23583053052425385
1019.3526499271393,3880,0.5189854502677917
1024.5550785064697,3900,1.6468585729599
1029.8832490444183,3920,1.1774396896362305
1035.0209550857544,3940,1.9096717834472656
1040.2917892932892,3960,0.5462151169776917
1045.4957163333893,3980,0.28518205881118774
1050.7760422229767,4000,0.8533257842063904
1056.0265862941742,4020,0.47791746258735657
1061.292522907257,4040,2.328909158706665
1066.5046331882477,4060,1.2708981037139893
1071.578528881073,4080,1.7286264896392822
1076.7669854164124,4100,0.825606644153595
1082.0594494342804,4120,2.2870912551879883
1087.168018579483,4140,1.2725400924682617
1092.3268191814423,4160,0.5449643135070801
1097.6186828613281,4180,1.1155471801757812
1102.9167175292969,4200,0.31409111618995667
1108.3033633232117,4220,0.23943734169006348
