Time,Step,Value
0.000244140625,0,0.6950269744873047
5.3067357540130615,20,0.6931286911010742
10.60965895652771,40,0.6928096298217773
15.824230194091797,60,0.6924713851928711
21.13628125190735,80,0.6922140441894531
26.220306873321533,100,0.6921292175292969
31.313154935836792,120,0.6922213958740234
36.62349843978882,140,0.6916983566284179
41.99608063697815,160,0.6914280242919922
47.3327796459198,180,0.6914906723022461
52.54879856109619,200,0.6912452346801757
57.83915114402771,220,0.6908376739501954
63.028151512145996,240,0.6905326553344726
68.21146321296692,260,0.6899656509399414
73.42688536643982,280,0.6892105194091797
78.60934853553772,300,0.6880001937866211
83.83101630210876,320,0.6871044479370118
89.04608631134033,340,0.6849309661865234
94.24780082702637,360,0.6825932571411133
99.50749039649963,380,0.6786031951904297
104.83681964874268,400,0.6748927490234375
110.02036213874817,420,0.6678950988769531
115.31213402748108,440,0.6626434692382812
120.66209697723389,460,0.6547750854492187
125.89070963859558,480,0.6465894889831543
131.21253371238708,500,0.6385800018310547
136.45002365112305,520,0.6485753730773925
141.7214105129242,540,0.6298666595458985
146.93935132026672,560,0.6289632614135742
152.26180624961853,580,0.6285078254699707
157.4785680770874,600,0.6234497810363769
162.7904875278473,620,0.6174424011230468
168.02826952934265,640,0.6184320236206055
173.28319239616394,660,0.6115808403015137
178.75534296035767,680,0.6157306716918945
183.9797384738922,700,0.6159029586791992
189.24227619171143,720,0.6138743423461914
194.56535243988037,740,0.611876781463623
199.93440675735474,760,0.6215263961791992
205.17256259918213,780,0.6130352935791016
210.3555552959442,800,0.6065014289855957
215.74422907829285,820,0.60757056350708
220.85362648963928,840,0.6025373626708984
226.1251392364502,860,0.6023424652099609
231.37804770469666,880,0.6065425743103028
236.5850112438202,900,0.6104532943725586
241.78549528121948,920,0.6087125411987304
246.89270734786987,940,0.6022207679748535
251.96105408668518,960,0.6035544273376465
257.27946615219116,980,0.6112115417480469
262.50276279449463,1000,0.5999075355529785
267.7916970252991,1020,0.6054390029907226
273.14133644104004,1040,0.5962387649536133
278.43680453300476,1060,0.6016068756103515
283.81186747550964,1080,0.5927174537658692
288.9825553894043,1100,0.5961427505493164
294.2405047416687,1120,0.5959542907714844
299.4109344482422,1140,0.5951208450317382
