Time,Step,Value
0.0009305477142333984,0,0.3979566991329193
380.20772647857666,200,0.3953390121459961
649.8261451721191,400,0.3927418291568756
1021.5550153255463,600,0.38951632380485535
1322.7231349945068,800,0.38787445425987244
1673.5655500888824,1000,0.38548222184181213
1992.273493528366,1200,0.38425999879837036
2392.709634065628,1400,0.38234850764274597
2662.301276922226,1600,0.38099896907806396
3034.41588640213,1800,0.37959960103034973
3335.6554369926453,2000,0.37857750058174133
3686.9084978103638,2200,0.3781962990760803
4003.8524022102356,2400,0.378007709980011
4363.067600488663,2600,0.37743085622787476
4611.860084056854,2800,0.3770293891429901
4953.5353910923,3000,0.37699657678604126
5247.063414812088,3200,0.3771258592605591
5596.062271356583,3400,0.3768281638622284
5913.244798183441,3600,0.3771390914916992
6312.347681760788,3800,0.37815743684768677
6580.8115656375885,4000,0.3784749507904053
6952.519444227219,4200,0.3794415295124054
7253.301758050919,4400,0.3795238435268402
7604.243404150009,4600,0.3802509903907776
7923.500194787979,4800,0.3809834122657776
8324.287042617798,5000,0.3817417621612549
8593.649376392365,5200,0.38253864645957947
8966.622011423111,5400,0.38407543301582336
9268.15423631668,5600,0.38561585545539856
9619.57178735733,5800,0.3878076672554016
9938.727537631989,6000,0.389216810464859
10339.205742120743,6200,0.390849232673645
10610.11410021782,6400,0.3925934135913849
10981.693978071213,6600,0.39539945125579834
11282.586529493332,6800,0.39744487404823303
11633.787212371826,7000,0.4011914134025574
11953.202854394913,7200,0.4031311571598053
12354.786059379578,7400,0.4062100350856781
12624.90209388733,7600,0.4087643325328827
12932.425295829773,7800,0.4123246371746063
13179.369776248932,8000,0.4154977798461914
13467.623848199844,8200,0.419407457113266
13730.05409359932,8400,0.42316922545433044
14059.089264392853,8600,0.4290980398654938
14280.109808444977,8800,0.4339526891708374
14585.800020933151,9000,0.44162124395370483
14832.50082707405,9200,0.44639912247657776
15120.833096981049,9400,0.45479699969291687
15383.23071026802,9600,0.46079570055007935
15711.817053318024,9800,0.46902063488960266
15933.024817943573,10000,0.4763259291648865
16238.584338665009,10200,0.48939695954322815
16486.264268875122,10400,0.4985223114490509
16774.519020318985,10600,0.5126294493675232
17037.069131612778,10800,0.5268688797950745
17366.67392039299,11000,0.5436258912086487
17588.44920897484,11200,0.559270441532135
17894.932751893997,11400,0.5860069990158081
18142.2495367527,11600,0.6024465560913086
18431.282819986343,11800,0.6311692595481873
18692.63750052452,12000,0.6483680605888367
19020.154094696045,12200,0.6877627968788147
19241.49465417862,12400,0.7168700695037842
19546.4274661541,12600,0.7542937397956848
19794.08238196373,12800,0.7905373573303223
20086.61023068428,13000,0.8462222218513489
20363.08912587166,13200,0.8870015144348145
20703.147208452225,13400,0.9570397138595581
20939.529124736786,13600,0.9934565424919128
21266.44350028038,13800,1.0807908773422241
21531.336083173752,14000,1.1091406345367432
21839.58043861389,14200,1.2191118001937866
22119.644340515137,14400,1.2999298572540283
22471.040552854538,14600,1.4049568176269531
22707.46009159088,14800,1.427701473236084
23034.118574619293,15000,1.5603924989700317
