Time,Step,Value
0.0007658004760742188,0,0.3979566991329193
847.9755425453186,200,0.9633510708808899
1693.2952036857605,400,3.2223761081695557
2550.959750890732,600,2.9432363510131836
3376.6621148586273,800,2.41913104057312
4267.173546552658,1000,1.7872278690338135
5073.12628531456,1200,1.3051254749298096
5923.347445487976,1400,1.3774265050888062
6753.898782491684,1600,1.3647733926773071
7618.182825803757,1800,1.2717481851577759
8442.96180844307,2000,1.3046869039535522
9317.866200685501,2200,1.2122759819030762
10122.523965358734,2400,1.164634346961975
10968.794883728027,2600,1.1217409372329712
12326.27076792717,2800,1.0781124830245972
13276.343599796295,3000,1.0805366039276123
14185.91295003891,3200,1.0231249332427979
15060.005148172379,3400,1.0002716779708862
15900.307193517685,3600,1.0298501253128052
16748.480926513672,3800,1.0026613473892212
17638.280425786972,4000,0.9698523879051208
18680.898969888687,4200,0.9458050727844238
19718.00554203987,4400,0.9524686336517334
20821.253960847855,4600,0.9231338500976562
21850.40749144554,4800,0.8839377760887146
22931.286470890045,5000,0.8930343389511108
24003.089552164078,5200,0.9007365703582764
25122.418111801147,5400,0.9135804176330566
26194.345915317535,5600,0.8947578072547913
27335.343182086945,5800,0.8958162069320679
28409.283086299896,6000,0.8822025060653687
29482.12020087242,6200,0.8989620804786682
30532.021804094315,6400,0.8608643412590027
31617.324566602707,6600,0.9002644419670105
32651.261528253555,6800,0.8701457977294922
33751.26111078262,7000,0.8786047697067261
34777.29917001724,7200,0.8711482286453247
35849.84096813202,7400,0.8600493669509888
36899.073259830475,7600,0.8984411954879761
37982.188375234604,7800,0.8697956800460815
38900.51165533066,8000,0.8493944406509399
39760.023846149445,8200,0.848634660243988
40557.57032966614,8400,0.8756499886512756
41394.695736169815,8600,0.849258303642273
42213.415007829666,8800,0.8656479120254517
43057.00055837631,9000,0.8705124855041504
43860.9117166996,9200,0.8670210838317871
44715.145746707916,9400,0.8780072331428528
45509.94907307625,9600,0.8699302673339844
46341.754272937775,9800,0.8751771450042725
47156.40631151199,10000,0.9013833999633789
47999.29716682434,10200,0.8584276437759399
48804.09590506554,10400,0.8756927251815796
49658.51277041435,10600,0.8709767460823059
50456.25251221657,10800,0.8428463935852051
51292.85338425636,11000,0.859830915927887
52105.882544755936,11200,0.8961367011070251
52944.67504739761,11400,0.8478366136550903
53748.572013139725,11600,0.8569187521934509
54606.37675666809,11800,0.8321593403816223
55406.19616031647,12000,0.8782578706741333
56253.24102854729,12200,0.8596664667129517
57145.39808297157,12400,0.8424658179283142
58071.13377213478,12600,0.8609330058097839
59046.56013298035,12800,0.8326006531715393
