Time,Step,Value
0.00022745132446289062,0,0.0
596.9244885444641,20,0.3672989129900287
1313.8532285690308,40,0.11058902383141568
2186.826578140259,60,0.3903456349820135
3138.685472726822,80,1.7801075730670466e-06
3999.2997109889984,100,1.970278645675293e-06
4659.578639507294,120,2.0710713763237223e-06
5262.058192491531,140,1.898090996438335e-06
5987.274600028992,160,2.038466356207381e-06
6865.9670288562775,180,2.079841367408897e-06
7819.939322710037,200,1.8741063477321795e-06
8677.690798282623,220,1.9856753694017683e-06
9337.914528369904,240,2.012873262307299e-06
9938.880296468735,260,2.1273128456609193e-06
10659.318865060806,280,2.1600553444395958e-06
11260.683881759644,300,2.4488587601859672e-06
11908.384490013123,320,2.675698923978678e-06
12488.683952331543,340,2.977026327647163e-06
12933.80138206482,360,2.9821660542963585e-06
13331.228773593903,380,3.736417074456353e-06
13854.340994358063,400,3.883199602646593e-06
14625.97421336174,420,4.218912149612666e-06
15255.88934969902,440,4.5968337214058546e-06
15940.69127368927,460,5.193758877328873e-06
16410.473730564117,480,5.155798074633415e-06
16969.888682127,500,5.421776638376727e-06
17555.5048122406,520,5.440507095390747e-06
18126.643169641495,540,5.434158921635773e-06
18748.484533071518,560,5.979999378358315e-06
19310.4909119606,580,6.803112267514503e-06
19740.25105857849,600,6.3328496857499844e-06
20132.292048215866,620,6.5174433912263255e-06
20604.46745610237,640,6.9394528317865445e-06
21175.893648147583,660,7.765252148163973e-06
21798.80393242836,680,6.991914737480963e-06
22363.79549574852,700,6.820636177802304e-06
22796.56769824028,720,7.046484712672196e-06
23191.85532641411,740,6.558930933466558e-06
23666.434726953506,760,7.390147753977049e-06
24239.666029930115,780,7.643885547198517e-06
24863.038358926773,800,7.99668637402584e-06
25424.84608578682,820,7.707145132065466e-06
25855.267835378647,840,7.322377725192733e-06
26248.501055002213,860,7.895520029038667e-06
26721.097118377686,880,7.865388750866703e-06
27290.998690366745,900,7.4007321789776986e-06
27907.917494297028,920,8.164836321743895e-06
28466.319030046463,940,7.80716231343321e-06
28896.0234811306,960,7.406925828303997e-06
29289.118381738663,980,7.438936614371281e-06
29761.572817325592,1000,7.383734858891107e-06
30333.244764089584,1020,7.336965300574775e-06
30956.378884792328,1040,7.331781026955691e-06
31517.41538834572,1060,7.705787319942185e-06
31947.312767744064,1080,7.885030433172892e-06
32340.063769102097,1100,8.356419133282012e-06
32811.09320282936,1120,8.452034925233798e-06
33380.14655828476,1140,7.752725020073076e-06
34001.2568192482,1160,8.119861270515898e-06
34560.46039748192,1180,8.766501126523906e-06
34991.214206933975,1200,8.320096483113303e-06
35383.289216041565,1220,8.406206820284125e-06
35855.402027368546,1240,8.911347943408131e-06
36425.2462747097,1260,8.966709984544224e-06
37045.15940499306,1280,8.388139739263966e-06
37609.819805145264,1300,8.783553291177852e-06
38040.91159820557,1320,9.157851750523425e-06
38432.6366713047,1340,8.81407576053657e-06
38902.90002512932,1360,8.996049788240203e-06
39470.53962016106,1380,8.797781692039108e-06
40088.38148999214,1400,8.689596826686365e-06
40646.88927125931,1420,8.408339029302667e-06
41072.7421810627,1440,8.647803125996924e-06
41463.09279918671,1460,8.790412872787561e-06
41931.41260099411,1480,8.754298316549317e-06
42496.592490673065,1500,8.932022355970616e-06
43111.58799481392,1520,1.0034533102932791e-05
43670.27615714073,1540,1.0208059465646894e-05
44097.53711605072,1560,9.583124392592785e-06
44488.115082502365,1580,9.824057712362608e-06
44959.39769792557,1600,8.91241536985389e-06
45526.595326423645,1620,9.04374011209903e-06
46143.84688568115,1640,9.531951196795433e-06
46702.77076101303,1660,9.14680085855925e-06
47131.42195725441,1680,9.131123240835737e-06
47522.17308783531,1700,9.30741423795272e-06
47992.14536213875,1720,9.238192605929544e-06
48559.63323044777,1740,9.65362748279438e-06
49180.127804517746,1760,9.86868933896383e-06
49739.9000723362,1780,9.633259568598622e-06
50168.29523587227,1800,9.510692499797737e-06
50559.880511283875,1820,9.907592486995372e-06
51028.51012992859,1840,9.604712096651553e-06
51596.28055143356,1860,9.3300569459662e-06
52213.72079157829,1880,9.2172223456512e-06
52770.83128166199,1900,9.461609084076147e-06
53198.42474961281,1920,9.328600925105655e-06
53588.723767757416,1940,9.50028864261022e-06
54056.64948344231,1960,9.389217213984471e-06
54624.449410915375,1980,9.413864741654503e-06
55244.10926198959,2000,9.657400002424029e-06
55801.157789707184,2020,9.631322989041625e-06
56229.42910242081,2040,9.89268722298678e-06
56620.27615261078,2060,9.769258593442836e-06
57090.22874498367,2080,9.812006504675384e-06
57655.99484086037,2100,1.0179305686080524e-05
58274.00921010971,2120,1.0103060295544636e-05
58833.74430561066,2140,1.0428298606170515e-05
59261.32995605469,2160,1.0434093080384465e-05
59652.198158741,2180,1.0497479634447583e-05
60123.07202243805,2200,1.05048853157468e-05
60689.522352933884,2220,1.0401583453127562e-05
61306.750233888626,2240,1.062889624059614e-05
61864.24916052818,2260,1.030735241710026e-05
62292.53258538246,2280,1.0364916698136581e-05
62684.66927361488,2300,1.0433149591070428e-05
63154.26404595375,2320,1.0724312730165236e-05
